,VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
1699,4692,KOBRAND CORPORATION,25124,Jadot Burgundy Hills Wh 14,7.14,10.99,750,3539,25268.46,3148,34596.52,14451.85,351.26,9139.38,9328.06,26.96,0.89,1.37,7.14,Large,2791.74
1700,4692,KOBRAND CORPORATION,25186,Jadot Ch d Jacques Morgon 11,8.66,12.99,750,49,424.34,619,8040.81,4013.91,68.94,9139.38,7616.47,94.72,12.63,18.95,8.66,Medium,-4936.2
1701,4692,KOBRAND CORPORATION,25641,Fonseca Guimaraens Port,26.14,39.99,750,11,287.54,8,319.92,159.96,0.89,9139.38,32.38,10.12,0.73,1.11,26.14,Small,78.42
1702,4692,KOBRAND CORPORATION,34947,M Chiarlo Moscato D'Asti Ni,6.28,11.49,375,1831,11498.68,1096,12163.04,5433.16,62.21,9139.38,664.36,5.46,0.6,1.06,6.28,Large,4615.8
1703,4692,KOBRAND CORPORATION,40583,M Chiarlo Gavi Wh,7.33,10.99,750,1,7.33,89,978.11,648.41,9.87,9139.38,970.78,99.25,89.0,133.44,7.33,Small,-645.04
1704,4692,KOBRAND CORPORATION,41304,Craggy Range Svgn Bl Marlbro,11.61,17.99,750,584,6780.24,367,6788.33,3795.95,40.82,9139.38,8.09,0.12,0.63,1.0,11.61,Large,2519.37
1705,4692,KOBRAND CORPORATION,42785,Cakebread Benchland Cab Svgn,68.49,99.99,750,32,2191.68,55,5499.45,4399.56,6.07,9139.38,3307.77,60.15,1.72,2.51,68.49,Medium,-1575.27
1706,4692,KOBRAND CORPORATION,43871,Sette Ponti Crognolo Toscan,13.24,29.99,750,3,39.72,7,139.93,59.97,0.79,9139.38,100.21,71.61,2.33,3.52,13.24,Small,-52.96
1707,4692,KOBRAND CORPORATION,44662,Caposaldo Pnt Grigio Veneto,5.95,8.99,750,12,71.4,8,71.92,53.94,0.89,9139.38,0.52,0.72,0.67,1.01,5.95,Small,23.8
1708,4692,KOBRAND CORPORATION,44666,San Guido Sassicaia Guildal,17.0,39.99,750,9,153.0,28,699.72,299.88,3.13,9139.38,546.72,78.13,3.11,4.57,17.0,Small,-323.0
1709,4848,LAIRD & CO,6136,Casoni Limoncello di Sorento,17.16,22.99,750,25,429.0,97,806.03,438.51,76.41,1043.69,377.03,46.78,3.88,1.88,17.16,Medium,-1235.52
1710,4848,LAIRD & CO,27488,Stival Pnt Grigio,8.84,12.99,1500,168,1485.12,150,1948.5,181.86,33.75,1043.69,463.38,23.78,0.89,1.31,8.84,Medium,159.12
1711,4848,LAIRD & CO,27491,Stival Pnt Grigio Veneto,5.26,7.99,750,36,189.36,36,287.64,15.98,4.05,1043.69,98.28,34.17,1.0,1.52,5.260000000000001,Medium,0.0
1712,4848,LAIRD & CO,37457,San Rocco Pinot Grigio Vene,5.26,7.99,750,312,1641.12,228,1821.72,111.86,25.65,1043.69,180.6,9.91,0.73,1.11,5.26,Medium,441.84
1713,4950,LATITUDE BEVERAGE COMPANY,14240,Ninety+Cellars Lot 2 Svgn Bl,5.36,8.99,750,13045,69921.2,9145,81960.55,26882.69,1022.62,1610.0,12039.35,14.69,0.7,1.17,5.359999999999999,Large,20904.0
1714,4950,LATITUDE BEVERAGE COMPANY,14805,Ninety+Cellars Lot 23 Malbec,5.8,8.99,750,9681,56149.8,6000,56504.0,22570.12,669.86,1610.0,354.2,0.63,0.62,1.01,5.800000000000001,Large,21349.8
1715,4950,LATITUDE BEVERAGE COMPANY,15835,Ninety+Cellars Lot 33 Rose,6.16,8.99,750,48,295.68,31,340.69,109.9,3.46,1610.0,45.01,13.21,0.65,1.15,6.16,Medium,104.72
1716,4950,LATITUDE BEVERAGE COMPANY,15837,Ninety+Cellars Lot 37 Shiraz,5.26,9.99,750,1800,9468.0,1149,10636.51,6395.19,127.64,1610.0,1168.51,10.99,0.64,1.12,5.26,Large,3424.2599999999998
1717,4950,LATITUDE BEVERAGE COMPANY,16877,Ninety+Cellars Lot 53 Cab Sv,6.16,8.99,750,6098,37563.68,3907,38179.93,16372.31,435.61,1610.0,616.25,1.61,0.64,1.02,6.16,Large,13496.56
1718,4950,LATITUDE BEVERAGE COMPANY,18452,Ninety+Cellars Lot 71 Malbec,9.93,14.99,750,6,59.58,32,479.68,359.76,3.54,1610.0,420.1,87.58,5.33,8.05,9.93,Small,-258.18
1719,4950,LATITUDE BEVERAGE COMPANY,19818,Ninety+Cellars Lot 90 Rosso,18.61,26.99,750,12,223.32,13,350.87,161.94,1.45,1610.0,127.55,36.35,1.08,1.57,18.61,Small,-18.61
1720,4950,LATITUDE BEVERAGE COMPANY,20968,Ninety+Cellars Lot 113 B Red,5.8,8.99,750,2316,13432.8,1522,15156.78,9006.09,168.99,1610.0,1723.98,11.37,0.66,1.13,5.8,Large,4605.2
1721,4950,LATITUDE BEVERAGE COMPANY,23360,Ninety+Cellars Lot 35 Tempo,6.16,8.99,750,1453,8950.48,936,9804.64,5999.31,103.88,1610.0,854.16,8.71,0.64,1.1,6.16,Large,3184.7200000000003
1722,4950,LATITUDE BEVERAGE COMPANY,23982,Earthshaker La Quete Lirac C,10.45,15.99,750,12,125.4,12,191.88,15.99,1.35,1610.0,66.48,34.65,1.0,1.53,10.450000000000001,Small,0.0
1723,4950,LATITUDE BEVERAGE COMPANY,25890,Lila Rose 4 Pk Cans,7.28,10.99,1000,6,43.68,6,65.94,54.95,0.9,1610.0,22.26,33.76,1.0,1.51,7.28,Small,0.0
1724,5455,MARSALLE COMPANY,3539,MacGavin's Highland Scotch,13.13,24.99,750,6,78.78,139,2500.61,1673.07,109.56,937.21,2421.83,96.85,23.17,31.74,13.13,Small,-1746.2900000000002
1725,5612,MILTONS DISTRIBUTING CO,17637,Laurent Reverdy Sancerre,8.7,13.49,750,24,208.8,24,323.76,26.98,2.7,9.46,114.96,35.51,1.0,1.55,8.700000000000001,Small,0.0
1726,5612,MILTONS DISTRIBUTING CO,17671,Revelation Chard Pays D'Oc,4.44,6.79,750,12,53.28,12,81.48,6.79,1.35,9.46,28.2,34.61,1.0,1.53,4.44,Small,0.0
1727,5612,MILTONS DISTRIBUTING CO,17675,Albero Sparkling Wh Organic,4.14,6.29,750,1,4.14,1,5.79,5.79,0.11,9.46,1.65,28.5,1.0,1.4,4.14,Small,0.0
1728,5612,MILTONS DISTRIBUTING CO,17816,Sauvignon Republic Svgn Bl,5.86,8.79,750,12,70.32,11,96.69,8.79,1.24,9.46,26.37,27.27,0.92,1.38,5.859999999999999,Small,5.86
1729,5612,MILTONS DISTRIBUTING CO,17887,Trader Joe's Chard 720 Btls,2.56,3.79,750,12,30.72,12,45.48,3.79,1.35,9.46,14.76,32.45,1.0,1.48,2.56,Small,0.0
1730,5612,MILTONS DISTRIBUTING CO,20234,Ch Marquis d'Alesme,25.16,36.99,750,12,301.92,12,443.88,36.99,1.35,9.46,141.96,31.98,1.0,1.47,25.16,Small,0.0
1731,5612,MILTONS DISTRIBUTING CO,20537,The Pass Svgn Bl,5.8,8.99,750,48,278.4,36,323.64,26.97,4.05,9.46,45.24,13.98,0.75,1.16,5.8,Medium,69.6
1732,5612,MILTONS DISTRIBUTING CO,21499,Napa River Chard Napa Cnty,4.6,6.99,750,24,110.4,24,167.76,6.99,2.7,9.46,57.36,34.19,1.0,1.52,4.6000000000000005,Small,0.0
1733,5612,MILTONS DISTRIBUTING CO,22091,Presswork Grenache Mclaren V,5.98,8.79,750,18,107.64,18,158.22,8.79,2.02,9.46,50.58,31.97,1.0,1.47,5.98,Small,0.0
1734,5612,MILTONS DISTRIBUTING CO,23905,King Rabbit Malbec Pay D'Oc,5.33,7.99,750,6,31.98,18,143.82,15.98,2.03,9.46,111.84,77.76,3.0,4.5,5.33,Small,-63.96
1735,5612,MILTONS DISTRIBUTING CO,25634,Trader Joe's Petit Rsv Znfdl,5.37,7.79,750,12,64.44,12,93.48,7.79,1.35,9.46,29.04,31.07,1.0,1.45,5.37,Small,0.0
1736,5992,MCCORMICK DISTILLING CO,600,McCormick Gin,5.21,7.29,1000,436,2271.56,323,2354.67,1210.14,339.15,1567.85,83.11,3.53,0.74,1.04,5.21,Medium,588.73
1737,5992,MCCORMICK DISTILLING CO,603,McCormick Gold Rum,5.03,6.99,1000,74,372.22,67,468.33,104.85,70.35,1567.85,96.11,20.52,0.91,1.26,5.03,Medium,35.21
1738,5992,MCCORMICK DISTILLING CO,650,McCormick Cherry Vodka,5.07,6.99,1000,13,65.91,27,188.73,146.79,28.35,1567.85,122.82,65.08,2.08,2.86,5.069999999999999,Small,-70.98
1739,5992,MCCORMICK DISTILLING CO,976,McCormick Gold Label Bourbon,7.47,9.49,1000,386,2883.42,391,3710.59,1157.78,410.55,1567.85,827.17,22.29,1.01,1.29,7.47,Medium,-37.35
1740,5992,MCCORMICK DISTILLING CO,981,McCormick Triple Sec,2.89,3.99,1000,751,2170.39,584,2330.16,722.19,613.2,1567.85,159.77,6.86,0.78,1.07,2.8899999999999997,Large,482.63
1741,5992,MCCORMICK DISTILLING CO,2440,Platte Valley Fireshine,13.17,19.99,750,326,4293.42,614,9426.86,7363.26,484.34,1567.85,5133.44,54.46,1.88,2.2,13.17,Medium,-3792.96
1742,5992,MCCORMICK DISTILLING CO,3301,Triple Crown Blended Whiskey,12.11,15.99,750,6,72.66,46,735.54,415.74,36.23,1567.85,662.88,90.12,7.67,10.12,12.11,Small,-484.4
1743,5992,MCCORMICK DISTILLING CO,3646,Tarantula Azul Tequila,15.38,19.99,1750,18,276.84,24,575.76,67.97,44.09,1567.85,298.92,51.92,1.33,2.08,15.379999999999999,Small,-92.28
1744,6213,MHW LTD,336,Bols Genever Amsterdam,26.39,32.99,750,5,131.95,5,164.95,164.95,3.95,9621.58,33.0,20.01,1.0,1.25,26.389999999999997,Small,0.0
1745,6213,MHW LTD,636,Bols Pomegranate Liqueur,6.98,9.49,1000,33,230.34,35,332.15,256.23,36.75,9621.58,101.81,30.65,1.06,1.44,6.98,Medium,-13.96
1746,6213,MHW LTD,659,Rhum Barbancourt Estate RSV,23.25,34.99,750,876,20367.0,692,24256.08,17424.04,545.54,9621.58,3889.08,16.03,0.79,1.19,23.25,Large,4278.0
1747,6213,MHW LTD,828,Bols Sloe Gin,7.74,9.99,1000,117,905.58,107,1068.93,659.34,112.35,9621.58,163.35,15.28,0.91,1.18,7.74,Medium,77.4
1748,6213,MHW LTD,832,Bols Strawberry Liqueur,7.24,9.99,1000,138,999.12,119,1188.81,659.34,124.95,9621.58,189.69,15.96,0.86,1.19,7.24,Medium,137.56
1749,6213,MHW LTD,836,Bols Creme de Cassis,7.8,9.99,1000,159,1240.2,130,1298.7,1128.87,136.5,9621.58,58.5,4.5,0.82,1.05,7.800000000000001,Medium,226.2
1750,6213,MHW LTD,837,Bols Creme de Banana,7.93,9.99,1000,215,1704.95,180,1798.2,1488.51,189.0,9621.58,93.25,5.19,0.84,1.05,7.930000000000001,Medium,277.55
1751,6213,MHW LTD,838,Bols Cherry Flavored Brandy,7.96,10.99,1000,211,1679.56,168,1846.32,813.26,176.4,9621.58,166.76,9.03,0.8,1.1,7.96,Medium,342.28
1752,6213,MHW LTD,842,Bols Apricot Flavored Brand,8.45,10.99,1000,61,515.45,50,549.5,252.77,52.5,9621.58,34.05,6.2,0.82,1.07,8.450000000000001,Medium,92.94999999999999
1753,6213,MHW LTD,844,Bols Melon Liqueur,7.19,9.99,1000,66,474.54,70,699.3,559.44,73.5,9621.58,224.76,32.14,1.06,1.47,7.19,Medium,-28.76
1754,6213,MHW LTD,849,Bols Peach Schnapps,7.35,9.99,1000,49,360.15,58,579.42,489.51,60.9,9621.58,219.27,37.84,1.18,1.61,7.35,Medium,-66.14999999999999
1755,6213,MHW LTD,917,Douce Provence Pear Liqueur,15.71,21.99,750,1,15.71,1,21.99,21.99,0.79,9621.58,6.28,28.56,1.0,1.4,15.71,Small,0.0
1756,6213,MHW LTD,1364,Bols Pumpkin Spice,7.46,9.99,750,272,2029.12,234,2337.66,609.39,184.33,9621.58,308.54,13.2,0.86,1.15,7.46,Medium,283.48
1757,6213,MHW LTD,1565,Galliano Tiki Gift Pack,14.39,18.99,375,4,57.56,21,398.79,360.81,8.21,9621.58,341.23,85.57,5.25,6.93,14.39,Small,-244.63
1758,6213,MHW LTD,2027,Mayfair London Dry Gin,16.66,29.99,750,3,49.98,18,411.82,323.86,14.2,9621.58,361.84,87.86,6.0,8.24,16.66,Small,-249.9
1759,6213,MHW LTD,2667,Damrak Amsterdam Gin,14.39,21.99,750,222,3194.58,336,5730.64,4167.6,265.01,9621.58,2536.06,44.25,1.51,1.79,14.389999999999999,Medium,-1640.46
1760,6213,MHW LTD,3203,Magellan Gin,19.4,25.99,750,52,1008.8,39,1013.61,337.87,30.72,9621.58,4.81,0.47,0.75,1.0,19.4,Medium,252.2
1761,6213,MHW LTD,4427,Rhum Barbancourt 3 Star,10.58,14.49,750,12,126.96,12,173.88,173.88,9.48,9621.58,46.92,26.98,1.0,1.37,10.58,Small,0.0
1762,6213,MHW LTD,4511,Camus Extra Elegance,249.99,339.99,750,6,1499.94,15,5099.85,4419.87,11.84,9621.58,3599.91,70.59,2.5,3.4,249.99,Small,-2249.91
1763,6213,MHW LTD,4605,Camus Elegance XO,99.23,129.99,750,2,198.46,35,4549.65,3509.73,27.57,9621.58,4351.19,95.64,17.5,22.92,99.23,Small,-3274.59
1764,6213,MHW LTD,4696,Blue Chair Bay Banana Rum,13.17,18.99,750,334,4398.78,700,10426.0,6942.4,551.79,9621.58,6027.22,57.81,2.1,2.37,13.17,Medium,-4820.22
1765,6213,MHW LTD,4703,Blue Chair Bay Coconut Rum,0.77,0.99,50,10,7.7,2668,2641.32,1224.63,137.37,9621.58,2633.62,99.71,266.8,343.03,0.77,Small,-2046.66
1766,6213,MHW LTD,4705,Blue Chair Bay Banana Rum,0.76,0.99,50,156,118.56,3212,3179.88,1344.42,165.65,9621.58,3061.32,96.27,20.59,26.82,0.76,Medium,-2322.56
1767,6213,MHW LTD,5295,Tippy Cow Choclate Rum Cream,10.71,14.99,750,24,257.04,18,359.82,99.95,14.16,9621.58,102.78,28.56,0.75,1.4,10.71,Small,64.26
1768,6213,MHW LTD,5376,Bols Yogurt Liqueur,9.77,12.99,750,64,625.28,96,1247.04,428.67,75.65,9621.58,621.76,49.86,1.5,1.99,9.77,Medium,-312.64
1769,6213,MHW LTD,5408,Bols Maraschino Liqueur,8.84,11.49,750,20,176.8,19,218.31,80.43,14.98,9621.58,41.51,19.01,0.95,1.23,8.84,Small,8.84
1770,6213,MHW LTD,5414,Bols Amaretto Liqueur,6.15,9.99,750,277,1703.55,365,2916.35,1701.87,287.73,9621.58,1212.8,41.59,1.32,1.71,6.1499999999999995,Medium,-541.2
1771,6213,MHW LTD,5517,Tippy Cow Shamrock Mint,11.59,15.99,750,34,394.06,159,2953.41,1869.0,125.32,9621.58,2559.35,86.66,4.68,7.49,11.59,Medium,-1448.75
1772,6213,MHW LTD,5629,RumChata Liqueur,7.02,8.99,300,229,1607.58,1887,16964.13,12091.55,599.52,9621.58,15356.55,90.52,8.24,10.55,7.02,Medium,-11639.16
1773,6213,MHW LTD,5737,Blue Chair Bay CocSpc Cream,13.38,16.99,750,32,428.16,109,1851.91,1393.18,85.89,9621.58,1423.75,76.88,3.41,4.33,13.38,Medium,-1030.26
1774,6213,MHW LTD,5838,Agave Loco Pepper Cured Teq,17.85,29.99,750,465,8300.25,569,12860.31,6087.41,448.36,9621.58,4560.06,35.46,1.22,1.55,17.85,Large,-1856.4
1775,6213,MHW LTD,7828,Bols Peach Schnapps,6.39,9.99,750,398,2543.22,711,5241.89,3878.77,560.58,9621.58,2698.67,51.48,1.79,2.06,6.39,Medium,-2000.07
1776,6213,MHW LTD,8019,Bols Lychee,7.19,9.99,1000,14,100.66,14,139.86,99.9,14.7,9621.58,39.2,28.03,1.0,1.39,7.1899999999999995,Small,0.0
1777,6213,MHW LTD,8040,Bols Blue Curacao,6.01,7.99,750,13654,82060.54,10465,95095.35,49535.53,8241.4,9621.58,13034.81,13.71,0.77,1.16,6.01,Large,19165.89
1778,6213,MHW LTD,8312,Bols Curacao Orange,5.71,7.99,750,12900,73659.0,8590,75706.1,19284.71,6764.95,9621.58,2047.1,2.7,0.67,1.03,5.71,Large,24610.1
1779,6213,MHW LTD,8393,Casamigos Reposado,34.81,49.99,750,2013,70072.53,1394,72962.06,56806.17,1099.2,9621.58,2889.53,3.96,0.69,1.04,34.81,Large,21547.390000000003
1780,6213,MHW LTD,8395,Casamigos Anejo,37.31,54.99,750,2112,78798.72,1411,80383.89,63852.83,1112.47,9621.58,1585.17,1.97,0.67,1.02,37.31,Large,26154.31
1781,6213,MHW LTD,8398,Casamigos Blanco,33.33,46.99,750,2803,93423.99,1906,93783.94,68566.11,1502.68,9621.58,359.95,0.38,0.68,1.0,33.330000000000005,Large,29897.01
1782,6215,MOONLIGHT MEADERY,20954,Moonlight Meadery Last Apple,10.45,16.79,375,34,355.3,96,1535.04,735.54,5.5,365.61,1179.74,76.85,2.82,4.32,10.450000000000001,Medium,-647.9
1783,6355,NICHE W & S,5680,Barenjager Honey Liqueur,1.46,1.99,50,771,1125.66,2731,5434.69,2861.62,139.67,551.21,4309.03,79.29,3.54,4.83,1.4600000000000002,Large,-2861.6
1784,6355,NICHE W & S,7629,Barenjager Honey & Bourbon,15.26,19.99,750,218,3326.68,527,9074.73,5173.08,415.21,551.21,5748.05,63.34,2.42,2.73,15.26,Medium,-4715.34
1785,6359,OLE SMOKY DISTILLERY LLC,1328,Ole Smoky Peach Moonshine,12.49,19.99,750,40,499.6,140,2238.6,1023.36,110.33,1922.0,1739.0,77.68,3.5,4.48,12.49,Medium,-1249.0
1786,6359,OLE SMOKY DISTILLERY LLC,1733,Ole Smoky Moonshine Peaches,14.17,18.99,750,921,13050.57,846,14499.54,7421.68,666.17,1922.0,1448.97,9.99,0.92,1.11,14.17,Large,1062.75
1787,6359,OLE SMOKY DISTILLERY LLC,1762,Ole Smoky Blue Flame,14.07,18.99,750,312,4389.84,299,5134.01,3634.89,235.66,1922.0,744.17,14.49,0.96,1.17,14.07,Medium,182.91
1788,6359,OLE SMOKY DISTILLERY LLC,1905,Ole Smoky Margrita Moonshine,12.77,16.99,750,300,3831.0,264,4485.36,3160.14,208.08,1922.0,654.36,14.59,0.88,1.17,12.77,Medium,459.71999999999997
1789,6359,OLE SMOKY DISTILLERY LLC,2108,Ole Smoky Strawberry Lightin,12.59,15.99,750,2,25.18,9,143.91,127.92,7.1,1922.0,118.73,82.5,4.5,5.72,12.59,Small,-88.13
1790,6359,OLE SMOKY DISTILLERY LLC,2129,Ole Smoky Charred Tennesse,13.56,18.99,750,18,244.08,51,968.49,683.64,40.21,1922.0,724.41,74.8,2.83,3.97,13.56,Small,-447.48
1791,6359,OLE SMOKY DISTILLERY LLC,2215,Ole Smoky Harley-Davidson,13.86,18.99,750,354,4906.44,343,5891.57,3483.98,270.18,1922.0,985.13,16.72,0.97,1.2,13.86,Medium,152.45999999999998
1792,6785,PALM BAY INTERNATIONAL INC,2684,Wemyss The Hive,38.12,59.99,750,277,10559.24,308,14417.92,9599.01,242.86,13605.41,3858.68,26.76,1.11,1.37,38.12,Medium,-1181.72
1793,6785,PALM BAY INTERNATIONAL INC,5658,OR-G Liqueur,13.38,16.99,750,16,214.08,11,234.89,119.94,8.67,13605.41,20.81,8.86,0.69,1.1,13.38,Small,66.9
1794,6785,PALM BAY INTERNATIONAL INC,6586,Citra Montepulciano,6.7,10.99,1500,5863,39282.1,3726,40105.74,20143.32,833.07,13605.41,823.64,2.05,0.64,1.02,6.7,Large,14317.9
1795,6785,PALM BAY INTERNATIONAL INC,6651,Rocca Delle Macie Chianti C,7.79,12.99,750,6239,48601.81,3945,49582.55,29175.81,438.14,13605.41,980.74,1.98,0.63,1.02,7.79,Large,17870.26
1796,6785,PALM BAY INTERNATIONAL INC,8746,Cavit Pinot Grigio,4.02,6.99,750,30877,124125.54,22900,155395.0,44643.22,2564.45,13605.41,31269.46,20.12,0.74,1.25,4.02,Large,32067.539999999997
1797,6785,PALM BAY INTERNATIONAL INC,10057,Rocca delle Macie Sasyr Tscn,8.44,12.99,750,62,523.28,64,831.36,181.86,7.16,13605.41,308.08,37.06,1.03,1.59,8.44,Medium,-16.88
1798,6785,PALM BAY INTERNATIONAL INC,12415,Callia Alta Pnt Grigio,6.12,8.99,750,486,2974.32,333,2993.67,2157.6,36.81,13605.41,19.35,0.65,0.69,1.01,6.12,Large,936.36
1799,6785,PALM BAY INTERNATIONAL INC,12416,Callia Alta Malbec,5.26,8.99,750,1070,5628.2,628,5631.72,2669.02,70.09,13605.41,3.52,0.06,0.59,1.0,5.26,Large,2324.92
1800,6785,PALM BAY INTERNATIONAL INC,14654,Arrogant Frog Chardonnay,6.49,9.99,750,12,77.88,24,239.76,19.98,2.7,13605.41,161.88,67.52,2.0,3.08,6.489999999999999,Small,-77.88
1801,6785,PALM BAY INTERNATIONAL INC,14655,Arrogant Frog Pnt Nr,6.53,9.99,750,258,1684.74,177,1768.23,179.82,19.9,13605.41,83.49,4.72,0.69,1.05,6.53,Medium,528.9300000000001
1802,6785,PALM BAY INTERNATIONAL INC,14975,Cavit Moscato,4.07,6.99,750,6761,27517.27,4277,30568.23,15353.59,475.97,13605.41,3050.96,9.98,0.63,1.11,4.07,Large,10109.880000000001
1803,6785,PALM BAY INTERNATIONAL INC,15133,Nativa Terra Cab Svgn Orgnic,6.45,9.99,750,12,77.4,12,119.88,9.99,1.35,13605.41,42.48,35.44,1.0,1.55,6.45,Small,0.0
1804,6785,PALM BAY INTERNATIONAL INC,17289,Sella & Mosca Terre Rare,10.2,14.99,750,116,1183.2,91,1364.09,509.66,10.18,13605.41,180.89,13.26,0.78,1.15,10.200000000000001,Medium,254.99999999999997
1805,6785,PALM BAY INTERNATIONAL INC,17989,Porta Vita Bianco,8.05,11.99,1500,52,418.6,60,719.4,239.8,13.45,13605.41,300.8,41.81,1.15,1.72,8.05,Medium,-64.4
1806,6785,PALM BAY INTERNATIONAL INC,18357,Cavit Alta Luna Phases Rosso,6.62,10.99,750,28,185.36,117,1168.83,789.21,12.98,13605.41,983.47,84.14,4.18,6.31,6.62,Medium,-589.1800000000001
1807,6785,PALM BAY INTERNATIONAL INC,18431,Bertani Villa Arvedi Amarone,29.03,44.99,750,6,174.18,27,1214.73,1079.76,2.98,13605.41,1040.55,85.66,4.5,6.97,29.03,Small,-609.63
1808,6785,PALM BAY INTERNATIONAL INC,18432,Bertani Amarone 1993,113.33,169.99,750,3,339.99,10,1699.9,1019.94,1.12,13605.41,1359.91,80.0,3.33,5.0,113.33,Small,-793.31
1809,6785,PALM BAY INTERNATIONAL INC,18433,Bertani Amarone 04,62.91,94.99,750,7,440.37,50,4749.5,3704.61,5.5,13605.41,4309.13,90.73,7.14,10.79,62.910000000000004,Small,-2705.1299999999997
1810,6785,PALM BAY INTERNATIONAL INC,19349,Trimbach Pnt Gris Rsv,13.9,20.99,750,84,1167.6,72,1511.28,62.97,8.1,13605.41,343.68,22.74,0.86,1.29,13.899999999999999,Medium,166.8
1811,6785,PALM BAY INTERNATIONAL INC,19926,Santa Rita RSV Svgn Bl,6.53,10.99,750,4014,26211.42,2594,27033.06,15579.15,288.0,13605.41,821.64,3.04,0.65,1.03,6.529999999999999,Large,9272.6
1812,6785,PALM BAY INTERNATIONAL INC,20050,Occhio A Vento Vermentino,2.62,7.99,750,5,13.1,17,67.83,11.97,1.91,13605.41,54.73,80.69,3.4,5.18,2.62,Small,-31.44
1813,6785,PALM BAY INTERNATIONAL INC,20953,Cavit Chard,3.89,6.99,750,24,93.36,15,134.85,35.96,1.68,13605.41,41.49,30.77,0.63,1.44,3.89,Small,35.01
1814,6785,PALM BAY INTERNATIONAL INC,22161,Santa Rita Organic Svgn Bl,3.35,4.99,750,1,3.35,1,9.99,9.99,0.11,13605.41,6.64,66.47,1.0,2.98,3.35,Small,0.0
1815,6785,PALM BAY INTERNATIONAL INC,22958,Cavit Select Red Blend,4.57,6.99,750,15,68.55,56,503.44,269.7,6.22,13605.41,434.89,86.38,3.73,7.34,4.569999999999999,Small,-187.37
1816,6785,PALM BAY INTERNATIONAL INC,23423,Santa Rita RSV Chard,6.8,10.99,750,678,4610.4,532,5594.68,3336.82,59.05,13605.41,984.28,17.59,0.78,1.21,6.8,Large,992.8
1817,6785,PALM BAY INTERNATIONAL INC,23452,Santa Rita Secret Rsv Red,5.84,9.99,750,918,5361.12,648,5825.52,3470.14,71.88,13605.41,464.4,7.97,0.71,1.09,5.84,Large,1576.8
1818,6785,PALM BAY INTERNATIONAL INC,23924,Cote Mas Rose Aurore,6.16,8.99,1000,1351,8322.16,1274,11453.26,4126.41,191.1,13605.41,3131.1,27.34,0.94,1.38,6.16,Large,474.32
1819,6785,PALM BAY INTERNATIONAL INC,23925,Cote Mas Blanc Mediterrane,5.8,8.99,1000,23,133.4,162,1456.38,737.18,24.3,13605.41,1322.98,90.84,7.04,10.92,5.8,Small,-806.1999999999999
1820,6785,PALM BAY INTERNATIONAL INC,23998,Belguardo Serrata Toscana,6.75,9.99,750,40,270.0,296,2957.04,1338.66,33.01,13605.41,2687.04,90.87,7.4,10.95,6.75,Medium,-1728.0
1821,6785,PALM BAY INTERNATIONAL INC,24012,Bertani Secco 11 Orig V Ed,17.12,24.99,750,11,188.32,53,1324.47,549.78,5.91,13605.41,1136.15,85.78,4.82,7.03,17.12,Small,-719.0400000000001
1822,6785,PALM BAY INTERNATIONAL INC,24013,Heritance Cab Svgn,17.1,25.99,750,6,102.6,43,1117.57,857.67,4.75,13605.41,1014.97,90.82,7.17,10.89,17.099999999999998,Small,-632.7
1823,6785,PALM BAY INTERNATIONAL INC,24015,Mazzei Zisola Notto Rosso,12.33,18.99,750,46,567.18,61,1158.39,531.72,6.8,13605.41,591.21,51.04,1.33,2.04,12.329999999999998,Medium,-184.95
1824,6785,PALM BAY INTERNATIONAL INC,24279,Fontanafredda La Rosa Barolo,46.35,69.99,750,7,324.45,13,909.87,559.92,1.44,13605.41,585.42,64.34,1.86,2.8,46.35,Small,-278.1
1825,6785,PALM BAY INTERNATIONAL INC,24280,Mazzei Siepi,58.21,84.99,750,12,698.52,30,2549.7,1019.88,3.35,13605.41,1851.18,72.6,2.5,3.65,58.21,Small,-1047.78
1826,6785,PALM BAY INTERNATIONAL INC,24476,Les Pasquets Entre Deux Mers,6.7,9.99,750,19,127.3,74,739.26,419.58,8.24,13605.41,611.96,82.78,3.89,5.81,6.7,Small,-368.5
1827,6785,PALM BAY INTERNATIONAL INC,25204,Ch Rollan de By Medoc,17.0,24.99,750,24,408.0,167,4173.33,2798.88,18.5,13605.41,3765.33,90.22,6.96,10.23,17.0,Small,-2431.0
1828,6785,PALM BAY INTERNATIONAL INC,26706,Feudi Di San Gregorio Tauras,16.12,24.99,750,60,967.2,40,999.6,599.76,4.46,13605.41,32.4,3.24,0.67,1.03,16.12,Medium,322.40000000000003
1829,6785,PALM BAY INTERNATIONAL INC,26707,Faustino Gr Rsva Rioja,16.12,24.99,750,421,6786.52,334,8346.66,3473.61,37.27,13605.41,1560.14,18.69,0.79,1.23,16.12,Medium,1402.44
1830,6785,PALM BAY INTERNATIONAL INC,29118,Santa Rita RSV Merlot,6.8,10.99,750,888,6038.4,721,7605.79,4045.15,80.22,13605.41,1567.39,20.61,0.81,1.26,6.8,Large,1135.6
